Label,Accession,Title,Sample_title,Sample_geo_accession,Sample_source_name_ch1,Sample_characteristics_ch1,Sample_characteristics_ch1.1,Sample_characteristics_ch1.2,Sample_description,ID_REF
3,GSM1882489,"H1N1 DEE 4 Subject 14, Hour 12",H1N1.DEE.4.Subject.14..Hour.12,GSM1882489,"peripheral blood of H1N1 DEE 4 subject 14, hour 12",virus: H1N1,time point: hour 12,subject: H1N1 DEE 4 subject 14,H1N1_DEE_4_SAMPLE 269,GSM1882489
3,GSM1882490,"H1N1 DEE 4 Subject 14, Hour 22",H1N1.DEE.4.Subject.14..Hour.22,GSM1882490,"peripheral blood of H1N1 DEE 4 subject 14, hour 22",virus: H1N1,time point: hour 22,subject: H1N1 DEE 4 subject 14,H1N1_DEE_4_SAMPLE 270,GSM1882490
3,GSM1882491,"H1N1 DEE 4 Subject 14, Hour 36",H1N1.DEE.4.Subject.14..Hour.36,GSM1882491,"peripheral blood of H1N1 DEE 4 subject 14, hour 36",virus: H1N1,time point: hour 36,subject: H1N1 DEE 4 subject 14,H1N1_DEE_4_SAMPLE 271,GSM1882491
3,GSM1882492,"H1N1 DEE 4 Subject 14, Hour 46",H1N1.DEE.4.Subject.14..Hour.46,GSM1882492,"peripheral blood of H1N1 DEE 4 subject 14, hour 46",virus: H1N1,time point: hour 46,subject: H1N1 DEE 4 subject 14,H1N1_DEE_4_SAMPLE 272,GSM1882492
4,GSM1882493,"H1N1 DEE 4 Subject 14, Hour 53",H1N1.DEE.4.Subject.14..Hour.53,GSM1882493,"peripheral blood of H1N1 DEE 4 subject 14, hour 53",virus: H1N1,time point: hour 53,subject: H1N1 DEE 4 subject 14,H1N1_DEE_4_SAMPLE 273,GSM1882493
4,GSM1882494,"H1N1 DEE 4 Subject 14, Hour 60",H1N1.DEE.4.Subject.14..Hour.60,GSM1882494,"peripheral blood of H1N1 DEE 4 subject 14, hour 60",virus: H1N1,time point: hour 60,subject: H1N1 DEE 4 subject 14,H1N1_DEE_4_SAMPLE 274,GSM1882494
4,GSM1882495,"H1N1 DEE 4 Subject 14, Hour 70",H1N1.DEE.4.Subject.14..Hour.70,GSM1882495,"peripheral blood of H1N1 DEE 4 subject 14, hour 70",virus: H1N1,time point: hour 70,subject: H1N1 DEE 4 subject 14,H1N1_DEE_4_SAMPLE 275,GSM1882495
4,GSM1882496,"H1N1 DEE 4 Subject 14, Hour 77",H1N1.DEE.4.Subject.14..Hour.77,GSM1882496,"peripheral blood of H1N1 DEE 4 subject 14, hour 77",virus: H1N1,time point: hour 77,subject: H1N1 DEE 4 subject 14,H1N1_DEE_4_SAMPLE 276,GSM1882496
4,GSM1882497,"H1N1 DEE 4 Subject 14, Hour 84",H1N1.DEE.4.Subject.14..Hour.84,GSM1882497,"peripheral blood of H1N1 DEE 4 subject 14, hour 84",virus: H1N1,time point: hour 84,subject: H1N1 DEE 4 subject 14,H1N1_DEE_4_SAMPLE 277,GSM1882497
4,GSM1882498,"H1N1 DEE 4 Subject 14, Hour 94",H1N1.DEE.4.Subject.14..Hour.94,GSM1882498,"peripheral blood of H1N1 DEE 4 subject 14, hour 94",virus: H1N1,time point: hour 94,subject: H1N1 DEE 4 subject 14,H1N1_DEE_4_SAMPLE 278,GSM1882498
4,GSM1882499,"H1N1 DEE 4 Subject 14, Hour 101",H1N1.DEE.4.Subject.14..Hour.101,GSM1882499,"peripheral blood of H1N1 DEE 4 subject 14, hour 101",virus: H1N1,time point: hour 101,subject: H1N1 DEE 4 subject 14,H1N1_DEE_4_SAMPLE 279,GSM1882499
4,GSM1882500,"H1N1 DEE 4 Subject 14, Hour 108",H1N1.DEE.4.Subject.14..Hour.108,GSM1882500,"peripheral blood of H1N1 DEE 4 subject 14, hour 108",virus: H1N1,time point: hour 108,subject: H1N1 DEE 4 subject 14,H1N1_DEE_4_SAMPLE 280,GSM1882500
4,GSM1882501,"H1N1 DEE 4 Subject 14, Hour 118",H1N1.DEE.4.Subject.14..Hour.118,GSM1882501,"peripheral blood of H1N1 DEE 4 subject 14, hour 118",virus: H1N1,time point: hour 118,subject: H1N1 DEE 4 subject 14,H1N1_DEE_4_SAMPLE 281,GSM1882501
4,GSM1882502,"H1N1 DEE 4 Subject 14, Hour 125",H1N1.DEE.4.Subject.14..Hour.125,GSM1882502,"peripheral blood of H1N1 DEE 4 subject 14, hour 125",virus: H1N1,time point: hour 125,subject: H1N1 DEE 4 subject 14,H1N1_DEE_4_SAMPLE 282,GSM1882502
4,GSM1882503,"H1N1 DEE 4 Subject 14, Hour 132",H1N1.DEE.4.Subject.14..Hour.132,GSM1882503,"peripheral blood of H1N1 DEE 4 subject 14, hour 132",virus: H1N1,time point: hour 132,subject: H1N1 DEE 4 subject 14,H1N1_DEE_4_SAMPLE 283,GSM1882503
4,GSM1882504,"H1N1 DEE 4 Subject 14, Hour 142",H1N1.DEE.4.Subject.14..Hour.142,GSM1882504,"peripheral blood of H1N1 DEE 4 subject 14, hour 142",virus: H1N1,time point: hour 142,subject: H1N1 DEE 4 subject 14,H1N1_DEE_4_SAMPLE 284,GSM1882504
4,GSM1882505,"H1N1 DEE 4 Subject 14, Hour 166",H1N1.DEE.4.Subject.14..Hour.166,GSM1882505,"peripheral blood of H1N1 DEE 4 subject 14, hour 166",virus: H1N1,time point: hour 166,subject: H1N1 DEE 4 subject 14,H1N1_DEE_4_SAMPLE 285,GSM1882505
1,GSM1882506,"H1N1 DEE 4 Subject 15, Hour -21",H1N1.DEE.4.Subject.15..Hour..21,GSM1882506,"peripheral blood of H1N1 DEE 4 subject 15, hour -21",virus: H1N1,time point: hour -21,subject: H1N1 DEE 4 subject 15,H1N1_DEE_4_SAMPLE 286,GSM1882506
1,GSM1882507,"H1N1 DEE 4 Subject 15, Hour 0",H1N1.DEE.4.Subject.15..Hour.0,GSM1882507,"peripheral blood of H1N1 DEE 4 subject 15, hour 0",virus: H1N1,time point: hour 0,subject: H1N1 DEE 4 subject 15,H1N1_DEE_4_SAMPLE 287,GSM1882507
3,GSM1882508,"H1N1 DEE 4 Subject 15, Hour 5",H1N1.DEE.4.Subject.15..Hour.5,GSM1882508,"peripheral blood of H1N1 DEE 4 subject 15, hour 5",virus: H1N1,time point: hour 5,subject: H1N1 DEE 4 subject 15,H1N1_DEE_4_SAMPLE 288,GSM1882508
3,GSM1882509,"H1N1 DEE 4 Subject 15, Hour 12",H1N1.DEE.4.Subject.15..Hour.12,GSM1882509,"peripheral blood of H1N1 DEE 4 subject 15, hour 12",virus: H1N1,time point: hour 12,subject: H1N1 DEE 4 subject 15,H1N1_DEE_4_SAMPLE 289,GSM1882509
3,GSM1882510,"H1N1 DEE 4 Subject 15, Hour 22",H1N1.DEE.4.Subject.15..Hour.22,GSM1882510,"peripheral blood of H1N1 DEE 4 subject 15, hour 22",virus: H1N1,time point: hour 22,subject: H1N1 DEE 4 subject 15,H1N1_DEE_4_SAMPLE 290,GSM1882510
3,GSM1882511,"H1N1 DEE 4 Subject 15, Hour 36",H1N1.DEE.4.Subject.15..Hour.36,GSM1882511,"peripheral blood of H1N1 DEE 4 subject 15, hour 36",virus: H1N1,time point: hour 36,subject: H1N1 DEE 4 subject 15,H1N1_DEE_4_SAMPLE 291,GSM1882511
3,GSM1882512,"H1N1 DEE 4 Subject 15, Hour 46",H1N1.DEE.4.Subject.15..Hour.46,GSM1882512,"peripheral blood of H1N1 DEE 4 subject 15, hour 46",virus: H1N1,time point: hour 46,subject: H1N1 DEE 4 subject 15,H1N1_DEE_4_SAMPLE 292,GSM1882512
4,GSM1882513,"H1N1 DEE 4 Subject 15, Hour 53",H1N1.DEE.4.Subject.15..Hour.53,GSM1882513,"peripheral blood of H1N1 DEE 4 subject 15, hour 53",virus: H1N1,time point: hour 53,subject: H1N1 DEE 4 subject 15,H1N1_DEE_4_SAMPLE 293,GSM1882513
4,GSM1882514,"H1N1 DEE 4 Subject 15, Hour 60",H1N1.DEE.4.Subject.15..Hour.60,GSM1882514,"peripheral blood of H1N1 DEE 4 subject 15, hour 60",virus: H1N1,time point: hour 60,subject: H1N1 DEE 4 subject 15,H1N1_DEE_4_SAMPLE 294,GSM1882514
4,GSM1882515,"H1N1 DEE 4 Subject 15, Hour 70",H1N1.DEE.4.Subject.15..Hour.70,GSM1882515,"peripheral blood of H1N1 DEE 4 subject 15, hour 70",virus: H1N1,time point: hour 70,subject: H1N1 DEE 4 subject 15,H1N1_DEE_4_SAMPLE 295,GSM1882515
4,GSM1882516,"H1N1 DEE 4 Subject 15, Hour 77",H1N1.DEE.4.Subject.15..Hour.77,GSM1882516,"peripheral blood of H1N1 DEE 4 subject 15, hour 77",virus: H1N1,time point: hour 77,subject: H1N1 DEE 4 subject 15,H1N1_DEE_4_SAMPLE 296,GSM1882516
4,GSM1882517,"H1N1 DEE 4 Subject 15, Hour 84",H1N1.DEE.4.Subject.15..Hour.84,GSM1882517,"peripheral blood of H1N1 DEE 4 subject 15, hour 84",virus: H1N1,time point: hour 84,subject: H1N1 DEE 4 subject 15,H1N1_DEE_4_SAMPLE 297,GSM1882517
4,GSM1882518,"H1N1 DEE 4 Subject 15, Hour 94",H1N1.DEE.4.Subject.15..Hour.94,GSM1882518,"peripheral blood of H1N1 DEE 4 subject 15, hour 94",virus: H1N1,time point: hour 94,subject: H1N1 DEE 4 subject 15,H1N1_DEE_4_SAMPLE 298,GSM1882518
4,GSM1882519,"H1N1 DEE 4 Subject 15, Hour 101",H1N1.DEE.4.Subject.15..Hour.101,GSM1882519,"peripheral blood of H1N1 DEE 4 subject 15, hour 101",virus: H1N1,time point: hour 101,subject: H1N1 DEE 4 subject 15,H1N1_DEE_4_SAMPLE 299,GSM1882519
4,GSM1882520,"H1N1 DEE 4 Subject 15, Hour 108",H1N1.DEE.4.Subject.15..Hour.108,GSM1882520,"peripheral blood of H1N1 DEE 4 subject 15, hour 108",virus: H1N1,time point: hour 108,subject: H1N1 DEE 4 subject 15,H1N1_DEE_4_SAMPLE 300,GSM1882520
4,GSM1882521,"H1N1 DEE 4 Subject 15, Hour 118",H1N1.DEE.4.Subject.15..Hour.118,GSM1882521,"peripheral blood of H1N1 DEE 4 subject 15, hour 118",virus: H1N1,time point: hour 118,subject: H1N1 DEE 4 subject 15,H1N1_DEE_4_SAMPLE 301,GSM1882521
4,GSM1882522,"H1N1 DEE 4 Subject 15, Hour 125",H1N1.DEE.4.Subject.15..Hour.125,GSM1882522,"peripheral blood of H1N1 DEE 4 subject 15, hour 125",virus: H1N1,time point: hour 125,subject: H1N1 DEE 4 subject 15,H1N1_DEE_4_SAMPLE 302,GSM1882522
4,GSM1882523,"H1N1 DEE 4 Subject 15, Hour 132",H1N1.DEE.4.Subject.15..Hour.132,GSM1882523,"peripheral blood of H1N1 DEE 4 subject 15, hour 132",virus: H1N1,time point: hour 132,subject: H1N1 DEE 4 subject 15,H1N1_DEE_4_SAMPLE 303,GSM1882523
4,GSM1882524,"H1N1 DEE 4 Subject 15, Hour 142",H1N1.DEE.4.Subject.15..Hour.142,GSM1882524,"peripheral blood of H1N1 DEE 4 subject 15, hour 142",virus: H1N1,time point: hour 142,subject: H1N1 DEE 4 subject 15,H1N1_DEE_4_SAMPLE 304,GSM1882524
4,GSM1882525,"H1N1 DEE 4 Subject 15, Hour 166",H1N1.DEE.4.Subject.15..Hour.166,GSM1882525,"peripheral blood of H1N1 DEE 4 subject 15, hour 166",virus: H1N1,time point: hour 166,subject: H1N1 DEE 4 subject 15,H1N1_DEE_4_SAMPLE 305,GSM1882525
1,GSM1882526,"H1N1 DEE 4 Subject 16, Hour -21",H1N1.DEE.4.Subject.16..Hour..21,GSM1882526,"peripheral blood of H1N1 DEE 4 subject 16, hour -21",virus: H1N1,time point: hour -21,subject: H1N1 DEE 4 subject 16,H1N1_DEE_4_SAMPLE 306,GSM1882526
1,GSM1882527,"H1N1 DEE 4 Subject 16, Hour 0",H1N1.DEE.4.Subject.16..Hour.0,GSM1882527,"peripheral blood of H1N1 DEE 4 subject 16, hour 0",virus: H1N1,time point: hour 0,subject: H1N1 DEE 4 subject 16,H1N1_DEE_4_SAMPLE 307,GSM1882527
3,GSM1882528,"H1N1 DEE 4 Subject 16, Hour 5",H1N1.DEE.4.Subject.16..Hour.5,GSM1882528,"peripheral blood of H1N1 DEE 4 subject 16, hour 5",virus: H1N1,time point: hour 5,subject: H1N1 DEE 4 subject 16,H1N1_DEE_4_SAMPLE 308,GSM1882528
3,GSM1882529,"H1N1 DEE 4 Subject 16, Hour 12",H1N1.DEE.4.Subject.16..Hour.12,GSM1882529,"peripheral blood of H1N1 DEE 4 subject 16, hour 12",virus: H1N1,time point: hour 12,subject: H1N1 DEE 4 subject 16,H1N1_DEE_4_SAMPLE 309,GSM1882529
3,GSM1882530,"H1N1 DEE 4 Subject 16, Hour 22",H1N1.DEE.4.Subject.16..Hour.22,GSM1882530,"peripheral blood of H1N1 DEE 4 subject 16, hour 22",virus: H1N1,time point: hour 22,subject: H1N1 DEE 4 subject 16,H1N1_DEE_4_SAMPLE 310,GSM1882530
3,GSM1882531,"H1N1 DEE 4 Subject 16, Hour 29",H1N1.DEE.4.Subject.16..Hour.29,GSM1882531,"peripheral blood of H1N1 DEE 4 subject 16, hour 29",virus: H1N1,time point: hour 29,subject: H1N1 DEE 4 subject 16,H1N1_DEE_4_SAMPLE 311,GSM1882531
3,GSM1882532,"H1N1 DEE 4 Subject 16, Hour 36",H1N1.DEE.4.Subject.16..Hour.36,GSM1882532,"peripheral blood of H1N1 DEE 4 subject 16, hour 36",virus: H1N1,time point: hour 36,subject: H1N1 DEE 4 subject 16,H1N1_DEE_4_SAMPLE 312,GSM1882532
3,GSM1882533,"H1N1 DEE 4 Subject 16, Hour 46",H1N1.DEE.4.Subject.16..Hour.46,GSM1882533,"peripheral blood of H1N1 DEE 4 subject 16, hour 46",virus: H1N1,time point: hour 46,subject: H1N1 DEE 4 subject 16,H1N1_DEE_4_SAMPLE 313,GSM1882533
4,GSM1882534,"H1N1 DEE 4 Subject 16, Hour 53",H1N1.DEE.4.Subject.16..Hour.53,GSM1882534,"peripheral blood of H1N1 DEE 4 subject 16, hour 53",virus: H1N1,time point: hour 53,subject: H1N1 DEE 4 subject 16,H1N1_DEE_4_SAMPLE 314,GSM1882534
4,GSM1882535,"H1N1 DEE 4 Subject 16, Hour 60",H1N1.DEE.4.Subject.16..Hour.60,GSM1882535,"peripheral blood of H1N1 DEE 4 subject 16, hour 60",virus: H1N1,time point: hour 60,subject: H1N1 DEE 4 subject 16,H1N1_DEE_4_SAMPLE 315,GSM1882535
4,GSM1882536,"H1N1 DEE 4 Subject 16, Hour 70",H1N1.DEE.4.Subject.16..Hour.70,GSM1882536,"peripheral blood of H1N1 DEE 4 subject 16, hour 70",virus: H1N1,time point: hour 70,subject: H1N1 DEE 4 subject 16,H1N1_DEE_4_SAMPLE 316,GSM1882536
4,GSM1882537,"H1N1 DEE 4 Subject 16, Hour 77",H1N1.DEE.4.Subject.16..Hour.77,GSM1882537,"peripheral blood of H1N1 DEE 4 subject 16, hour 77",virus: H1N1,time point: hour 77,subject: H1N1 DEE 4 subject 16,H1N1_DEE_4_SAMPLE 317,GSM1882537
4,GSM1882538,"H1N1 DEE 4 Subject 16, Hour 84",H1N1.DEE.4.Subject.16..Hour.84,GSM1882538,"peripheral blood of H1N1 DEE 4 subject 16, hour 84",virus: H1N1,time point: hour 84,subject: H1N1 DEE 4 subject 16,H1N1_DEE_4_SAMPLE 318,GSM1882538
4,GSM1882539,"H1N1 DEE 4 Subject 16, Hour 94",H1N1.DEE.4.Subject.16..Hour.94,GSM1882539,"peripheral blood of H1N1 DEE 4 subject 16, hour 94",virus: H1N1,time point: hour 94,subject: H1N1 DEE 4 subject 16,H1N1_DEE_4_SAMPLE 319,GSM1882539
4,GSM1882540,"H1N1 DEE 4 Subject 16, Hour 101",H1N1.DEE.4.Subject.16..Hour.101,GSM1882540,"peripheral blood of H1N1 DEE 4 subject 16, hour 101",virus: H1N1,time point: hour 101,subject: H1N1 DEE 4 subject 16,H1N1_DEE_4_SAMPLE 320,GSM1882540
4,GSM1882541,"H1N1 DEE 4 Subject 16, Hour 108",H1N1.DEE.4.Subject.16..Hour.108,GSM1882541,"peripheral blood of H1N1 DEE 4 subject 16, hour 108",virus: H1N1,time point: hour 108,subject: H1N1 DEE 4 subject 16,H1N1_DEE_4_SAMPLE 321,GSM1882541
4,GSM1882542,"H1N1 DEE 4 Subject 16, Hour 118",H1N1.DEE.4.Subject.16..Hour.118,GSM1882542,"peripheral blood of H1N1 DEE 4 subject 16, hour 118",virus: H1N1,time point: hour 118,subject: H1N1 DEE 4 subject 16,H1N1_DEE_4_SAMPLE 322,GSM1882542
4,GSM1882543,"H1N1 DEE 4 Subject 16, Hour 125",H1N1.DEE.4.Subject.16..Hour.125,GSM1882543,"peripheral blood of H1N1 DEE 4 subject 16, hour 125",virus: H1N1,time point: hour 125,subject: H1N1 DEE 4 subject 16,H1N1_DEE_4_SAMPLE 323,GSM1882543
4,GSM1882544,"H1N1 DEE 4 Subject 16, Hour 132",H1N1.DEE.4.Subject.16..Hour.132,GSM1882544,"peripheral blood of H1N1 DEE 4 subject 16, hour 132",virus: H1N1,time point: hour 132,subject: H1N1 DEE 4 subject 16,H1N1_DEE_4_SAMPLE 324,GSM1882544
4,GSM1882545,"H1N1 DEE 4 Subject 16, Hour 142",H1N1.DEE.4.Subject.16..Hour.142,GSM1882545,"peripheral blood of H1N1 DEE 4 subject 16, hour 142",virus: H1N1,time point: hour 142,subject: H1N1 DEE 4 subject 16,H1N1_DEE_4_SAMPLE 325,GSM1882545
4,GSM1882546,"H1N1 DEE 4 Subject 16, Hour 166",H1N1.DEE.4.Subject.16..Hour.166,GSM1882546,"peripheral blood of H1N1 DEE 4 subject 16, hour 166",virus: H1N1,time point: hour 166,subject: H1N1 DEE 4 subject 16,H1N1_DEE_4_SAMPLE 326,GSM1882546
1,GSM1882567,"H1N1 DEE 4 Subject 18, Hour -21",H1N1.DEE.4.Subject.18..Hour..21,GSM1882567,"peripheral blood of H1N1 DEE 4 subject 18, hour -21",virus: H1N1,time point: hour -21,subject: H1N1 DEE 4 subject 18,H1N1_DEE_4_SAMPLE 347,GSM1882567
1,GSM1882568,"H1N1 DEE 4 Subject 18, Hour 0",H1N1.DEE.4.Subject.18..Hour.0,GSM1882568,"peripheral blood of H1N1 DEE 4 subject 18, hour 0",virus: H1N1,time point: hour 0,subject: H1N1 DEE 4 subject 18,H1N1_DEE_4_SAMPLE 348,GSM1882568
2,GSM1882569,"H1N1 DEE 4 Subject 18, Hour 5",H1N1.DEE.4.Subject.18..Hour.5,GSM1882569,"peripheral blood of H1N1 DEE 4 subject 18, hour 5",virus: H1N1,time point: hour 5,subject: H1N1 DEE 4 subject 18,H1N1_DEE_4_SAMPLE 349,GSM1882569
2,GSM1882570,"H1N1 DEE 4 Subject 18, Hour 12",H1N1.DEE.4.Subject.18..Hour.12,GSM1882570,"peripheral blood of H1N1 DEE 4 subject 18, hour 12",virus: H1N1,time point: hour 12,subject: H1N1 DEE 4 subject 18,H1N1_DEE_4_SAMPLE 350,GSM1882570
2,GSM1882571,"H1N1 DEE 4 Subject 18, Hour 22",H1N1.DEE.4.Subject.18..Hour.22,GSM1882571,"peripheral blood of H1N1 DEE 4 subject 18, hour 22",virus: H1N1,time point: hour 22,subject: H1N1 DEE 4 subject 18,H1N1_DEE_4_SAMPLE 351,GSM1882571
2,GSM1882572,"H1N1 DEE 4 Subject 18, Hour 36",H1N1.DEE.4.Subject.18..Hour.36,GSM1882572,"peripheral blood of H1N1 DEE 4 subject 18, hour 36",virus: H1N1,time point: hour 36,subject: H1N1 DEE 4 subject 18,H1N1_DEE_4_SAMPLE 352,GSM1882572
2,GSM1882573,"H1N1 DEE 4 Subject 18, Hour 46",H1N1.DEE.4.Subject.18..Hour.46,GSM1882573,"peripheral blood of H1N1 DEE 4 subject 18, hour 46",virus: H1N1,time point: hour 46,subject: H1N1 DEE 4 subject 18,H1N1_DEE_4_SAMPLE 353,GSM1882573
2,GSM1882574,"H1N1 DEE 4 Subject 18, Hour 53",H1N1.DEE.4.Subject.18..Hour.53,GSM1882574,"peripheral blood of H1N1 DEE 4 subject 18, hour 53",virus: H1N1,time point: hour 53,subject: H1N1 DEE 4 subject 18,H1N1_DEE_4_SAMPLE 354,GSM1882574
2,GSM1882575,"H1N1 DEE 4 Subject 18, Hour 60",H1N1.DEE.4.Subject.18..Hour.60,GSM1882575,"peripheral blood of H1N1 DEE 4 subject 18, hour 60",virus: H1N1,time point: hour 60,subject: H1N1 DEE 4 subject 18,H1N1_DEE_4_SAMPLE 355,GSM1882575
2,GSM1882576,"H1N1 DEE 4 Subject 18, Hour 70",H1N1.DEE.4.Subject.18..Hour.70,GSM1882576,"peripheral blood of H1N1 DEE 4 subject 18, hour 70",virus: H1N1,time point: hour 70,subject: H1N1 DEE 4 subject 18,H1N1_DEE_4_SAMPLE 356,GSM1882576
2,GSM1882577,"H1N1 DEE 4 Subject 18, Hour 77",H1N1.DEE.4.Subject.18..Hour.77,GSM1882577,"peripheral blood of H1N1 DEE 4 subject 18, hour 77",virus: H1N1,time point: hour 77,subject: H1N1 DEE 4 subject 18,H1N1_DEE_4_SAMPLE 357,GSM1882577
2,GSM1882578,"H1N1 DEE 4 Subject 18, Hour 84",H1N1.DEE.4.Subject.18..Hour.84,GSM1882578,"peripheral blood of H1N1 DEE 4 subject 18, hour 84",virus: H1N1,time point: hour 84,subject: H1N1 DEE 4 subject 18,H1N1_DEE_4_SAMPLE 358,GSM1882578
2,GSM1882579,"H1N1 DEE 4 Subject 18, Hour 94",H1N1.DEE.4.Subject.18..Hour.94,GSM1882579,"peripheral blood of H1N1 DEE 4 subject 18, hour 94",virus: H1N1,time point: hour 94,subject: H1N1 DEE 4 subject 18,H1N1_DEE_4_SAMPLE 359,GSM1882579
2,GSM1882580,"H1N1 DEE 4 Subject 18, Hour 101",H1N1.DEE.4.Subject.18..Hour.101,GSM1882580,"peripheral blood of H1N1 DEE 4 subject 18, hour 101",virus: H1N1,time point: hour 101,subject: H1N1 DEE 4 subject 18,H1N1_DEE_4_SAMPLE 360,GSM1882580
2,GSM1882581,"H1N1 DEE 4 Subject 18, Hour 108",H1N1.DEE.4.Subject.18..Hour.108,GSM1882581,"peripheral blood of H1N1 DEE 4 subject 18, hour 108",virus: H1N1,time point: hour 108,subject: H1N1 DEE 4 subject 18,H1N1_DEE_4_SAMPLE 361,GSM1882581
2,GSM1882582,"H1N1 DEE 4 Subject 18, Hour 118",H1N1.DEE.4.Subject.18..Hour.118,GSM1882582,"peripheral blood of H1N1 DEE 4 subject 18, hour 118",virus: H1N1,time point: hour 118,subject: H1N1 DEE 4 subject 18,H1N1_DEE_4_SAMPLE 362,GSM1882582
2,GSM1882583,"H1N1 DEE 4 Subject 18, Hour 125",H1N1.DEE.4.Subject.18..Hour.125,GSM1882583,"peripheral blood of H1N1 DEE 4 subject 18, hour 125",virus: H1N1,time point: hour 125,subject: H1N1 DEE 4 subject 18,H1N1_DEE_4_SAMPLE 363,GSM1882583
2,GSM1882584,"H1N1 DEE 4 Subject 18, Hour 132",H1N1.DEE.4.Subject.18..Hour.132,GSM1882584,"peripheral blood of H1N1 DEE 4 subject 18, hour 132",virus: H1N1,time point: hour 132,subject: H1N1 DEE 4 subject 18,H1N1_DEE_4_SAMPLE 364,GSM1882584
2,GSM1882585,"H1N1 DEE 4 Subject 18, Hour 142",H1N1.DEE.4.Subject.18..Hour.142,GSM1882585,"peripheral blood of H1N1 DEE 4 subject 18, hour 142",virus: H1N1,time point: hour 142,subject: H1N1 DEE 4 subject 18,H1N1_DEE_4_SAMPLE 365,GSM1882585
2,GSM1882586,"H1N1 DEE 4 Subject 18, Hour 166",H1N1.DEE.4.Subject.18..Hour.166,GSM1882586,"peripheral blood of H1N1 DEE 4 subject 18, hour 166",virus: H1N1,time point: hour 166,subject: H1N1 DEE 4 subject 18,H1N1_DEE_4_SAMPLE 366,GSM1882586
1,GSM1882607,"H3N2 DEE2 Subject 1, Hour -23",H3N2.DEE2.Subject.1..Hour..23,GSM1882607,"peripheral blood of H3N2 DEE2 subject 1, hour -23",virus: H3N2,time point: hour -23,subject: H3N2 DEE2 subject 1,H3N2_DEE2_SAMPLE_1,GSM1882607
1,GSM1882608,"H3N2 DEE2 Subject 1, Hour 0",H3N2.DEE2.Subject.1..Hour.0,GSM1882608,"peripheral blood of H3N2 DEE2 subject 1, hour 0",virus: H3N2,time point: hour 0,subject: H3N2 DEE2 subject 1,H3N2_DEE2_SAMPLE_2,GSM1882608
3,GSM1882609,"H3N2 DEE2 Subject 1, Hour 5",H3N2.DEE2.Subject.1..Hour.5,GSM1882609,"peripheral blood of H3N2 DEE2 subject 1, hour 5",virus: H3N2,time point: hour 5,subject: H3N2 DEE2 subject 1,H3N2_DEE2_SAMPLE_3,GSM1882609
3,GSM1882610,"H3N2 DEE2 Subject 1, Hour 12",H3N2.DEE2.Subject.1..Hour.12,GSM1882610,"peripheral blood of H3N2 DEE2 subject 1, hour 12",virus: H3N2,time point: hour 12,subject: H3N2 DEE2 subject 1,H3N2_DEE2_SAMPLE_4,GSM1882610
3,GSM1882611,"H3N2 DEE2 Subject 1, Hour 22",H3N2.DEE2.Subject.1..Hour.22,GSM1882611,"peripheral blood of H3N2 DEE2 subject 1, hour 22",virus: H3N2,time point: hour 22,subject: H3N2 DEE2 subject 1,H3N2_DEE2_SAMPLE_5,GSM1882611
4,GSM1882612,"H3N2 DEE2 Subject 1, Hour 29",H3N2.DEE2.Subject.1..Hour.29,GSM1882612,"peripheral blood of H3N2 DEE2 subject 1, hour 29",virus: H3N2,time point: hour 29,subject: H3N2 DEE2 subject 1,H3N2_DEE2_SAMPLE_6,GSM1882612
4,GSM1882613,"H3N2 DEE2 Subject 1, Hour 36",H3N2.DEE2.Subject.1..Hour.36,GSM1882613,"peripheral blood of H3N2 DEE2 subject 1, hour 36",virus: H3N2,time point: hour 36,subject: H3N2 DEE2 subject 1,H3N2_DEE2_SAMPLE_7,GSM1882613
4,GSM1882614,"H3N2 DEE2 Subject 1, Hour 46",H3N2.DEE2.Subject.1..Hour.46,GSM1882614,"peripheral blood of H3N2 DEE2 subject 1, hour 46",virus: H3N2,time point: hour 46,subject: H3N2 DEE2 subject 1,H3N2_DEE2_SAMPLE_8,GSM1882614
4,GSM1882615,"H3N2 DEE2 Subject 1, Hour 53",H3N2.DEE2.Subject.1..Hour.53,GSM1882615,"peripheral blood of H3N2 DEE2 subject 1, hour 53",virus: H3N2,time point: hour 53,subject: H3N2 DEE2 subject 1,H3N2_DEE2_SAMPLE_9,GSM1882615
4,GSM1882616,"H3N2 DEE2 Subject 1, Hour 60",H3N2.DEE2.Subject.1..Hour.60,GSM1882616,"peripheral blood of H3N2 DEE2 subject 1, hour 60",virus: H3N2,time point: hour 60,subject: H3N2 DEE2 subject 1,H3N2_DEE2_SAMPLE_10,GSM1882616
4,GSM1882617,"H3N2 DEE2 Subject 1, Hour 70",H3N2.DEE2.Subject.1..Hour.70,GSM1882617,"peripheral blood of H3N2 DEE2 subject 1, hour 70",virus: H3N2,time point: hour 70,subject: H3N2 DEE2 subject 1,H3N2_DEE2_SAMPLE_11,GSM1882617
4,GSM1882618,"H3N2 DEE2 Subject 1, Hour 77",H3N2.DEE2.Subject.1..Hour.77,GSM1882618,"peripheral blood of H3N2 DEE2 subject 1, hour 77",virus: H3N2,time point: hour 77,subject: H3N2 DEE2 subject 1,H3N2_DEE2_SAMPLE_12,GSM1882618
